Counter (ms), LH - Accel: X,LH - Accel: Y,LH - Accel: Z,LH - ADC Channel 1,LH - ADC Channel 2,LH - ADC Channel 3,LH - ADC Channel 4,LH - ADC Channel 5,LH - ADC Channel 6,LH - ADC Channel 7, RH - Accel: X,RH - Accel: Y,RH - Accel: Z,RH - ADC Channel 1,RH - ADC Channel 2,RH - ADC Channel 3,RH - ADC Channel 4,RH - ADC Channel 5,RH - ADC Channel 6,RH - ADC Channel 7, Pelvis - Accel: X, Pelvis - Accel: Y, Pelvis - Accel: Z  
8253,80,-8,16,20,57,133,57,75,178,51,112,1,45,20,1,0,18,0,1,1,-11,-82,-7
8263,80,-6,15,19,56,135,63,77,175,54,128,-5,56,19,1,-1,17,-1,1,0,-10,-80,-9
8273,80,-6,13,21,55,142,62,79,169,54,112,-6,59,19,2,1,17,0,2,1,-10,-78,-12
8282,80,-7,14,21,54,136,63,78,168,56,128,-10,67,19,2,-2,18,-4,2,1,-11,-71,-9
8292,80,-8,13,21,57,140,65,81,162,59,112,-13,72,19,3,1,19,-1,2,0,-15,-71,-10
8301,80,-10,15,24,55,139,67,82,157,56,96,2,73,18,2,0,18,-1,2,0,-14,-70,-7
8311,80,-9,11,23,57,141,69,85,154,62,80,15,81,20,2,-1,18,0,1,-2,-13,-69,-10
8321,80,-10,11,25,57,144,74,87,147,65,64,25,98,18,1,-1,17,-1,1,-1,-13,-73,-12
8330,80,-9,13,26,58,144,75,90,139,70,64,22,112,19,2,-2,18,-1,2,1,-10,-77,-11
8340,80,-8,11,29,59,147,80,96,131,74,80,15,135,17,2,-1,18,1,1,0,-7,-81,-11
8350,80,-9,14,31,61,149,84,101,123,78,80,5,148,18,4,1,19,0,2,0,-2,-88,-9
8360,80,-7,12,32,64,150,90,108,113,84,112,0,147,18,2,0,20,0,0,-1,2,-92,-5
8368,80,-7,14,33,65,151,93,115,102,92,128,9,135,18,4,-1,17,-1,1,-2,3,-91,-5
8378,80,-7,14,38,67,152,102,126,90,100,144,19,121,19,2,0,19,1,1,-2,6,-92,-3
8388,80,-9,14,37,69,156,108,136,73,105,128,27,101,20,2,0,19,0,-1,2,4,-91,5
8398,80,-7,15,43,71,155,115,146,59,111,112,30,84,19,4,-1,19,1,-2,0,1,-91,12
8407,80,-7,11,45,74,156,122,157,43,119,80,28,74,18,2,0,18,0,0,-1,-10,-93,11
8417,80,-10,14,48,78,156,131,170,30,130,64,26,65,20,2,-1,19,2,0,-1,-16,-97,12
8427,96,-7,17,50,86,154,139,184,19,137,48,21,59,21,2,1,17,3,1,-3,-22,-101,13
8436,96,-7,16,55,92,151,149,196,17,145,32,11,57,21,3,-1,19,2,1,-1,-25,-104,15
8446,96,-5,14,61,97,145,157,211,16,155,64,-3,61,21,3,2,18,2,0,0,-26,-105,17
8455,96,-8,16,64,102,135,167,223,17,163,80,-13,64,20,2,-1,18,3,0,-1,-26,-106,15
8465,96,-6,16,65,110,120,175,240,14,172,464,-127,84,22,1,-2,19,0,1,0,-20,-105,11
8475,112,-13,15,64,115,106,185,256,13,184,160,-56,37,20,1,0,18,1,1,2,-14,-105,9
8485,112,-15,16,73,122,96,193,269,15,191,-16,2,-39,18,1,-1,16,0,-2,1,-7,-104,6
8494,112,-14,16,77,133,88,200,285,15,198,-32,8,-194,18,2,0,16,0,0,1,3,-102,1
8503,112,-13,15,82,143,83,202,292,16,204,96,-11,121,18,0,0,14,-2,-2,2,8,-100,5
8513,112,-6,17,88,153,77,205,301,17,208,176,-43,41,18,0,0,16,-2,-1,5,13,-94,2
8523,112,-13,18,94,166,72,207,305,18,210,96,7,-18,15,0,0,20,1,1,4,17,-93,-4
8532,112,-14,17,101,178,68,208,305,17,208,112,28,28,13,-1,-1,27,1,0,6,18,-93,-10
8542,112,-14,17,103,192,62,204,306,18,203,96,32,10,12,0,0,38,4,0,6,21,-92,-15
8552,128,-15,14,109,207,55,197,292,18,192,64,4,8,12,1,-1,46,-1,1,9,32,-96,-21
8562,144,-10,15,116,224,52,184,281,17,170,48,-13,18,9,1,-1,49,0,-1,11,44,-99,-30
8570,160,-7,14,121,239,46,158,251,19,137,48,-14,24,10,0,0,51,-1,-1,18,55,-104,-39
8580,160,0,11,123,256,41,126,216,17,117,64,5,16,12,1,0,54,-1,-2,26,75,-100,-44
6665,208,-96,43,10,21,16,25,51,5,36,80,2,5,14,6,0,38,6,0,85,8,-91,-24
8891,112,-11,23,0,0,0,0,0,0,0,80,0,10,0,0,0,0,0,0,0,5,-80,-16
8899,128,-35,38,3,28,2,1,9,4,2,80,0,10,55,63,-2,63,42,14,210,-1,-84,-16
8909,160,-72,60,3,28,1,1,9,3,3,80,1,9,59,66,0,66,44,15,218,-9,-84,-14
8919,176,-102,68,3,29,2,2,10,4,2,80,0,8,63,71,-3,70,45,16,222,-10,-81,-16
8929,144,-81,75,3,29,1,6,10,2,4,80,1,9,66,74,1,78,50,18,228,-12,-79,-16
8938,144,-40,81,3,29,1,2,11,4,3,80,2,12,67,78,-2,83,54,18,231,-3,-77,-16
8948,128,-16,76,3,29,2,2,11,3,3,80,0,9,71,85,-2,93,56,19,237,1,-73,-15
8958,128,0,72,4,29,0,3,12,1,2,80,0,13,77,92,-3,100,60,19,240,10,-71,-15
8967,128,15,72,2,29,2,3,13,2,2,80,0,12,81,95,0,109,63,17,240,11,-66,-16
8977,112,16,71,4,27,0,4,13,3,3,80,1,11,87,101,0,121,66,22,242,10,-69,-17
8986,112,7,78,1,27,1,4,13,3,3,80,1,10,90,107,-1,128,68,23,242,8,-70,-12
8996,112,1,80,3,25,1,4,16,2,3,80,1,10,95,108,0,134,70,27,243,8,-72,-13
9006,96,-12,83,1,24,1,4,15,5,4,80,1,12,100,114,-2,142,73,28,244,7,-75,-16
9016,96,-17,85,2,22,0,4,15,3,4,80,0,9,105,116,0,149,76,30,240,11,-77,-14
9025,96,-25,85,1,20,1,4,16,2,3,80,0,11,110,122,-2,155,79,32,240,15,-78,-14
9034,96,-36,89,1,20,0,4,16,0,3,80,0,11,112,127,-1,166,82,34,238,17,-84,-13
9044,96,-35,88,1,20,0,3,17,3,2,80,0,13,113,130,2,172,85,34,237,20,-87,-12
9054,96,-27,85,1,19,1,4,17,2,3,80,0,10,114,131,-1,178,87,36,237,22,-94,-15
9063,80,-30,83,0,21,1,5,16,3,2,80,0,13,118,138,-1,185,90,37,235,21,-97,-18
9073,80,-22,79,1,20,1,3,16,2,3,80,-1,12,121,138,-2,192,94,40,233,18,-98,-16
9083,80,-15,80,1,20,1,4,17,1,10,80,-1,11,125,142,-1,194,95,44,231,19,-100,-17
9093,64,-8,82,0,19,0,5,16,2,2,80,1,11,128,145,-1,205,99,42,234,17,-101,-16
9102,64,3,78,1,19,0,5,17,2,3,80,-1,9,129,147,-2,211,102,44,227,18,-99,-17
9111,64,15,77,0,17,0,5,16,1,2,80,2,10,131,151,-2,218,103,45,227,22,-91,-18
9121,64,18,77,1,17,0,5,17,2,3,80,0,12,132,155,0,222,106,46,226,20,-86,-19
9131,64,25,79,1,17,2,3,18,2,3,80,0,10,133,161,-2,225,110,48,228,20,-78,-19
9141,48,27,79,0,18,1,5,17,1,3,80,-2,10,136,162,-1,231,109,48,228,21,-74,-19
9150,64,27,82,2,18,2,6,17,2,2,80,-1,13,136,165,0,235,110,50,228,23,-68,-18
9160,64,31,82,1,19,1,7,16,2,2,80,0,12,138,171,-2,241,112,50,230,24,-61,-14
9170,80,31,81,1,18,-2,7,18,1,2,80,-1,13,140,172,-1,243,114,51,231,23,-57,-13
9179,64,55,143,-3,19,0,13,18,1,9,80,0,11,141,175,-2,247,114,52,232,21,-59,-10
9188,64,40,114,5,24,1,24,25,2,14,80,0,11,142,179,-2,249,118,52,231,23,-61,-12
9198,-208,9,-63,7,27,1,24,25,2,18,80,0,14,142,180,-1,252,117,55,233,18,-66,-17
9208,-128,150,31,9,28,6,26,27,0,23,80,0,11,143,182,0,251,117,56,232,17,-81,-18
9218,384,169,-54,9,30,13,24,26,4,25,80,-1,11,143,182,0,248,117,54,225,6,-84,-19
9227,320,225,-32,13,37,21,28,33,10,32,80,0,9,143,181,-3,245,116,55,216,-1,-99,-20
9237,16,65,-4,16,44,30,33,40,17,38,80,-1,11,141,179,-1,240,114,52,202,-14,-112,-23
9247,32,1,-18,20,49,42,37,53,26,45,80,-1,12,140,174,-1,229,109,46,182,-19,-119,-25
9256,0,-89,-17,21,60,49,43,65,35,51,80,-1,13,140,167,-2,216,105,42,157,-23,-128,-24
9266,96,-110,50,27,64,60,45,75,43,55,80,-1,11,140,155,-1,201,100,39,129,-33,-134,-21
9275,96,-82,25,27,68,65,48,80,51,58,96,-4,11,137,141,1,185,92,31,100,-40,-139,-22
9285,48,-28,5,30,70,74,52,88,57,60,96,-7,13,137,123,0,170,81,26,80,-42,-142,-22
9295,80,-15,17,32,76,82,55,92,63,65,96,-12,14,136,108,-3,152,69,20,61,-41,-134,-24
9305,80,-12,22,31,77,88,55,95,68,66,96,-14,12,135,94,-2,133,60,19,48,-30,-113,-24
9314,64,1,5,36,79,93,57,95,72,67,96,-16,11,132,82,-2,117,50,12,37,-18,-98,-24
9323,48,24,1,36,79,98,58,96,77,69,96,-32,17,131,71,-1,101,41,8,29,-7,-86,-26
9333,80,10,14,37,82,103,58,98,78,69,96,-90,29,127,62,2,88,34,5,21,7,-71,-25
9343,80,0,13,39,83,108,62,99,84,70,128,-195,42,120,50,-1,75,24,4,17,17,-58,-24
9352,64,-12,15,37,83,111,64,98,88,70,80,-206,12,109,43,-1,63,17,3,14,17,-47,-24
9362,64,-20,18,40,83,115,65,98,89,69,32,-167,-7,102,38,1,56,14,1,9,17,-38,-22
9372,80,-27,20,38,84,117,66,100,94,70,64,-148,-4,90,26,0,49,10,1,7,14,-32,-23
9382,64,-19,18,39,85,120,71,101,98,69,80,-121,-2,76,24,-2,45,5,0,2,3,-34,-18
9390,64,-12,15,39,86,121,69,102,101,70,80,-101,-15,66,17,0,38,2,-1,5,-5,-31,-14
9400,80,-5,12,39,85,126,70,102,102,72,64,-100,-22,52,12,0,34,-6,0,5,-15,-36,-17
9410,64,-7,15,40,87,128,71,104,102,73,64,-100,-24,38,10,-2,30,-1,-2,3,-15,-45,-17
9420,80,-12,14,40,88,132,74,104,105,74,64,-90,-33,29,7,-1,27,0,0,2,-16,-57,-19
9430,80,-15,16,42,89,134,75,106,107,73,80,-81,-40,24,6,-1,18,0,0,2,-8,-73,-21
9439,80,-15,16,42,88,137,76,108,108,75,64,-73,-55,21,4,-1,20,0,0,1,3,-84,-21
9449,64,-10,15,42,89,139,78,110,108,76,64,-71,-69,16,5,-1,19,0,-2,2,13,-94,-19
9459,80,-8,15,39,90,140,79,109,109,78,96,-47,-57,13,5,-1,16,1,0,2,20,-104,-19
9468,64,-11,16,41,89,144,82,110,111,79,96,-28,-53,12,3,0,17,-1,-1,2,26,-111,-15
9477,64,-12,14,42,91,144,82,111,110,81,80,-19,-53,13,5,-2,18,-1,0,1,32,-113,-11
9487,80,-9,17,42,89,145,84,114,111,81,64,-12,-74,14,5,0,18,0,-1,2,31,-113,-11
9497,64,-10,16,42,90,144,86,116,112,80,80,14,-83,13,5,-2,20,-1,-1,0,27,-108,-6
9507,80,-9,13,42,90,145,88,116,110,80,96,39,-64,16,4,1,18,0,0,2,19,-103,-6
9516,80,-12,16,43,91,146,88,119,111,79,96,42,-41,15,4,1,19,0,0,1,15,-96,-1
9526,80,-10,16,44,90,146,88,122,111,77,96,35,-43,16,4,0,20,1,-2,4,8,-83,-2
9535,80,-11,15,42,92,147,89,126,111,78,80,20,-54,16,6,5,18,0,0,2,0,-78,-3
9545,64,-10,15,44,92,147,91,128,110,77,80,8,-50,16,6,1,18,0,0,1,-1,-70,-6
9554,80,-13,16,42,94,148,92,133,109,77,80,-3,-55,18,6,-4,19,-1,-1,1,-5,-68,-6
9564,80,-11,16,43,95,147,94,136,110,78,80,-10,-55,19,7,-1,19,1,-2,3,-10,-69,-6
9574,80,-9,16,43,93,146,96,139,106,77,80,4,-56,18,7,-2,18,0,1,1,-15,-70,-4
9584,80,-11,13,44,94,144,96,144,107,77,80,14,-57,18,6,-1,20,0,0,2,-16,-77,-4
9594,80,-11,14,41,97,144,100,149,104,76,80,23,-66,20,7,-2,20,0,-2,2,-16,-80,-4
9603,80,-12,16,41,95,141,99,154,105,77,80,31,-71,19,6,0,21,0,-1,1,-15,-85,-2
9612,64,-8,15,42,95,138,101,159,103,76,80,35,-67,19,6,-3,20,-1,-1,2,-14,-90,0
9622,80,-9,16,40,96,132,101,162,102,76,80,30,-59,22,6,0,22,2,0,2,-10,-93,-1
9632,80,-9,14,40,97,130,102,169,101,77,64,26,-58,16,7,0,21,1,-1,1,-9,-93,0
9641,80,-6,15,38,98,128,105,173,98,76,64,21,-57,18,5,0,21,5,0,3,-8,-95,0
9651,80,-6,14,41,98,123,107,179,96,75,64,20,-54,19,6,-2,22,3,-2,3,-10,-91,5
9661,80,-9,16,39,100,118,111,185,94,76,80,20,-45,18,5,-1,21,2,0,1,-14,-90,6
9671,80,-10,16,40,99,114,115,192,92,76,80,17,-41,22,6,-2,22,3,-2,1,-18,-87,0
9679,80,-12,14,38,100,112,116,199,88,77,96,15,-30,20,6,-1,21,6,-2,2,-17,-84,4
9689,80,-11,14,35,99,108,118,205,86,77,96,4,-24,19,6,-9,21,5,-1,4,-21,-83,1
9699,80,-9,15,34,98,104,120,209,79,77,80,1,-27,20,7,-1,20,5,-2,1,-20,-80,0
9709,80,-8,16,33,99,100,123,214,75,77,80,15,-30,20,7,-1,20,5,-2,1,-22,-81,0
9718,64,-6,15,34,99,96,126,218,74,79,80,-3,-33,17,6,0,19,6,0,2,-25,-81,-2
9728,64,-6,15,32,98,90,128,221,74,80,80,0,-29,20,8,0,20,5,0,2,-33,-81,-3
9738,80,-3,16,30,97,86,129,225,69,79,96,2,-25,20,6,0,21,6,-1,4,-37,-83,-3
9747,80,-5,15,28,98,85,130,230,68,79,96,3,-26,20,6,1,19,6,0,5,-39,-82,-3
9757,80,-7,14,28,97,82,129,232,66,76,96,11,-27,19,7,0,22,6,1,3,-40,-81,2
9766,80,-9,16,27,96,78,130,236,66,77,80,4,-35,23,5,-1,20,6,0,2,-44,-77,-2
9776,64,-8,17,25,94,75,130,238,63,75,16,-64,-90,30,5,-1,23,10,5,1,-42,-76,1
9786,80,-8,15,26,90,70,128,235,65,72,0,-70,-138,39,10,1,25,17,2,1,-42,-77,-1
9796,64,-9,14,23,86,66,119,235,67,68,16,4,-68,42,17,0,30,21,2,2,-38,-77,0
9805,80,-9,16,23,81,61,110,230,72,65,160,148,-151,49,19,0,35,26,3,3,-38,-79,-4
9814,64,-10,17,22,77,54,102,219,78,58,192,194,191,55,26,0,40,30,3,8,-36,-81,-5
9824,64,-12,16,18,73,51,89,202,83,50,80,137,-65,63,31,-2,45,34,5,13,-27,-80,-6
9834,64,-8,14,17,65,44,79,181,89,46,16,104,-32,68,34,0,49,36,6,18,-20,-80,-8
9843,80,-9,14,16,57,39,71,161,95,40,96,79,-16,80,41,2,55,41,7,24,-16,-78,-13
9853,80,-8,14,13,54,32,64,143,99,35,80,41,37,81,45,-2,64,46,9,30,-11,-79,-8
9863,80,-12,16,8,46,24,53,127,105,30,48,10,-9,89,52,-2,70,52,10,33,-8,-79,-12
9873,80,-13,16,7,40,20,46,113,109,23,64,9,10,93,62,0,76,57,14,44,-8,-83,-13
9882,64,-16,15,5,38,22,41,101,108,19,96,-4,10,97,70,-1,84,62,18,53,-15,-80,-13
9891,64,-25,14,5,33,12,37,91,105,15,144,-27,16,104,77,-1,91,69,21,74,-20,-84,-15
9901,64,-42,7,5,31,11,32,81,104,12,96,-33,27,109,83,0,101,75,20,94,-29,-82,-18
9911,80,-83,2,3,27,9,27,72,100,10,64,-26,2,114,89,-1,107,79,21,112,-23,-81,-21
9921,64,-119,-14,5,29,6,26,61,89,6,48,-11,-2,119,98,-1,116,84,23,130,-20,-80,-23
9930,48,-206,-16,3,25,5,23,55,77,4,64,-1,11,126,104,2,126,89,22,154,-12,-75,-23
9940,64,-173,-55,2,23,3,22,46,61,5,80,-7,13,132,109,-1,136,95,24,171,1,-74,-23
9950,64,-108,-95,1,22,2,21,40,48,5,80,5,14,138,113,1,146,98,24,189,13,-74,-23
9959,80,-55,-121,1,22,2,20,36,36,5,80,14,11,145,117,1,149,103,24,199,23,-78,-20
9968,80,-31,-144,0,21,3,16,29,26,6,80,9,11,148,120,-1,156,109,26,212,28,-85,-20
9978,96,4,-145,1,21,0,13,24,19,3,80,2,9,152,125,0,161,110,28,221,36,-91,-16
9988,112,41,-115,2,22,1,12,24,14,4,80,0,10,156,130,-2,166,114,28,230,38,-104,-18
9998,144,54,-89,1,21,1,11,22,10,3,80,-4,13,158,133,-1,168,114,30,235,43,-113,-11
10007,96,38,-81,0,22,1,9,21,7,4,80,0,9,160,140,-1,171,117,29,239,39,-118,-11
10017,80,18,-84,1,23,0,9,19,5,3,80,0,9,161,142,-1,173,118,29,240,37,-125,-5
10026,80,13,-89,0,21,1,9,16,4,3,80,-1,10,162,146,-1,173,119,31,241,23,-127,-4
10036,96,18,-101,1,22,0,7,14,4,4,80,0,10,163,150,-2,176,119,32,242,18,-120,-4
10045,112,31,-95,1,22,1,8,14,3,4,80,0,10,165,150,-2,176,122,31,244,12,-114,-2
10055,96,62,-92,1,22,0,5,16,4,5,80,2,14,163,152,-2,176,122,31,244,7,-101,0
10065,80,58,-86,0,19,0,5,14,3,5,80,0,11,164,157,-1,178,124,31,246,10,-87,1
10075,80,47,-71,0,23,-2,5,15,4,4,80,0,13,163,160,-3,177,123,33,244,10,-79,-2
10085,80,55,-64,0,22,1,5,15,3,2,80,1,10,164,162,3,177,124,32,244,14,-71,-9
10093,80,46,-57,-2,22,1,6,14,3,4,80,2,11,162,165,0,177,124,28,243,14,-66,-6
10103,80,45,-50,1,21,2,3,15,3,4,80,0,9,162,167,0,176,126,32,246,15,-64,-9
10113,64,42,-47,1,22,2,7,12,3,5,80,0,8,161,170,1,176,125,32,246,13,-60,-6
10123,64,34,-42,0,23,1,7,13,3,4,80,1,8,157,171,-1,175,126,32,244,12,-62,-2
10132,80,27,-33,0,21,1,7,13,3,4,80,1,9,157,172,-2,174,125,32,244,4,-63,-6
10142,80,30,-30,0,23,0,8,13,4,4,80,2,11,157,174,0,174,125,30,245,4,-75,-6
10152,64,37,-25,2,22,0,7,12,2,3,80,3,10,156,176,0,173,125,29,246,-1,-77,-7
10162,64,41,-22,0,23,0,7,13,3,5,80,1,12,155,178,-2,173,123,29,245,-2,-84,-5
10170,64,36,-16,-4,23,-1,7,11,1,4,80,1,10,154,179,0,172,125,28,246,-9,-89,1
10180,80,47,-6,1,23,1,6,13,3,5,80,1,9,154,178,0,170,123,29,247,-14,-90,-1
10190,80,34,1,1,23,1,7,13,3,5,80,1,9,154,178,-1,170,122,28,247,-17,-94,1
10200,80,38,8,1,21,1,5,14,4,6,80,0,9,153,178,-1,169,120,27,247,-16,-93,-3
10209,96,45,21,1,23,1,8,14,2,5,80,2,8,150,181,-2,167,118,28,251,-16,-91,-4
10219,80,48,21,0,23,1,7,14,5,3,80,2,10,151,183,-1,166,116,26,249,-16,-84,-5
10229,80,50,27,1,23,1,7,13,3,2,80,2,10,149,184,-1,165,116,26,250,-15,-83,-3
10238,80,53,35,1,22,0,8,14,3,3,80,4,8,150,185,1,163,114,26,251,-17,-81,-8
10248,64,58,36,1,23,1,6,14,3,5,80,4,9,148,184,0,159,115,31,253,-17,-79,-9
10257,48,63,35,1,22,0,7,12,2,4,80,1,10,148,183,-1,159,113,25,253,-19,-78,-9
10267,48,61,34,0,23,1,6,11,2,4,80,3,9,144,184,-1,156,112,26,253,-19,-78,-10
10277,64,62,34,0,22,-1,7,12,1,4,80,4,10,148,186,0,155,112,24,252,-19,-76,-14
10287,176,43,91,2,22,1,5,10,4,4,80,4,9,146,185,-3,154,113,23,250,-18,-78,-10
10296,112,69,66,0,22,0,7,12,4,4,80,6,10,147,185,0,153,112,24,251,-12,-73,-13
10305,48,74,137,2,25,4,8,13,6,6,80,5,11,147,184,0,152,114,23,248,-5,-79,-15
10315,0,25,137,4,29,8,12,19,11,10,80,2,12,145,184,1,150,109,19,246,1,-79,-18
10325,0,-26,13,6,28,12,14,22,12,11,80,2,12,141,180,-2,147,105,20,240,5,-83,-22
10334,80,-63,-56,5,28,17,15,23,22,13,80,3,10,140,174,0,142,103,20,231,4,-88,-20
10344,96,-40,62,6,32,20,18,23,33,13,80,2,10,133,169,0,137,97,19,221,3,-96,-22
10354,96,-19,34,6,30,28,22,27,48,14,80,4,10,125,161,0,132,90,18,205,7,-100,-20
10364,80,-2,-3,6,33,34,19,32,65,17,80,5,13,116,149,0,126,84,16,189,5,-100,-17
10373,80,14,10,7,32,36,27,37,77,16,80,1,12,108,140,-2,117,75,13,177,3,-98,-22
10382,80,12,7,5,34,40,30,40,95,19,80,1,11,98,131,-2,110,71,12,157,-8,-97,-23
10392,80,-1,7,7,35,44,31,44,107,21,80,2,11,93,123,0,105,66,10,139,-19,-93,-23
10402,80,-12,14,8,35,45,33,46,117,24,80,0,10,87,116,-1,101,64,9,125,-31,-91,-23
10412,80,-27,16,10,36,48,33,47,127,25,80,0,10,81,110,-1,96,59,7,111,-44,-85,-21
10421,64,-29,13,9,34,51,35,46,134,24,80,-1,10,77,103,-1,90,55,6,101,-57,-81,-21
10431,80,-18,15,9,37,50,34,45,139,25,80,0,10,75,94,-9,85,50,6,89,-62,-78,-17
10440,80,-7,14,10,37,58,35,43,145,27,80,-4,9,69,87,-2,80,46,6,78,-59,-74,-17
10450,64,4,10,10,35,59,34,40,151,26,80,-15,14,66,82,-3,74,43,5,67,-45,-69,-16
10459,80,1,9,10,35,63,32,40,156,27,80,-41,15,62,79,-2,68,39,4,59,-25,-66,-18
10469,80,1,13,8,32,62,33,38,160,25,80,-69,14,56,74,-1,63,36,4,53,-13,-70,-21
10479,64,-7,10,7,29,65,31,34,164,25,80,-84,11,50,69,-2,59,34,3,48,-6,-71,-21
10489,80,-14,17,7,29,66,29,31,171,24,80,-95,3,46,62,-2,55,32,4,40,-1,-77,-22
10498,64,-14,11,7,26,68,28,29,176,24,64,-83,-9,42,58,1,50,31,4,35,-4,-80,-20
10508,80,-12,12,6,27,70,28,27,181,23,64,-73,-11,40,51,0,48,29,3,30,-13,-82,-19
10517,80,-6,14,7,24,72,25,25,187,22,80,-52,-7,34,48,-1,42,26,2,27,-22,-87,-15
10527,80,-7,12,7,24,74,23,24,193,23,80,-40,-7,33,43,0,40,23,1,25,-35,-91,-8
10537,80,-7,13,7,22,75,23,23,195,24,80,-31,-11,33,40,2,40,23,1,22,-34,-95,-14
10546,80,-9,14,7,22,77,20,19,199,23,80,-26,-10,29,36,-1,35,19,1,20,-31,-96,-16
10556,80,-6,11,6,20,80,19,18,203,24,80,-23,-10,27,36,-1,32,16,0,18,-20,-96,-19
10566,80,-5,13,6,21,81,18,17,205,22,80,-16,-11,26,31,0,32,15,-1,17,-13,-94,-19
10576,80,-3,12,6,21,83,18,17,210,23,80,-16,-12,26,32,0,29,14,-1,16,-9,-92,-18
10584,64,-6,14,7,20,87,16,18,212,22,80,-21,-15,24,30,0,26,10,0,15,-5,-88,-18
10594,64,-5,13,6,19,87,14,18,214,23,80,-30,-18,19,26,-1,22,10,-2,12,-9,-82,-19
10604,80,-5,13,7,20,92,16,19,217,23,80,-31,-22,18,23,0,24,9,-1,9,-6,-84,-15
10614,80,-6,13,7,20,93,16,20,219,24,80,-26,-24,16,20,-1,25,7,0,10,-10,-79,-12
10623,80,-6,12,6,20,95,15,19,221,24,80,-17,-25,12,17,-3,21,5,0,8,-9,-78,-15
10633,80,-7,10,6,21,97,16,18,222,26,80,-5,-29,12,14,-1,20,5,0,8,-8,-78,-14
10643,80,-6,12,7,19,100,17,22,222,26,80,9,-34,13,11,0,18,4,0,6,-10,-79,-11
10652,80,-6,12,7,19,100,17,21,221,29,64,40,-47,13,10,-2,18,3,0,6,-5,-79,-17
10661,80,-5,11,8,19,103,17,23,220,29,80,83,-58,14,10,-2,19,4,-1,5,-3,-82,-15
10671,80,-6,10,8,20,105,19,24,218,30,96,131,-35,16,8,0,19,3,0,6,-3,-78,-17
10681,80,-5,10,8,20,108,20,24,216,31,128,238,-21,14,7,-1,22,2,0,7,-6,-80,-15
10691,80,-5,11,8,21,109,20,25,213,32,48,218,-21,14,7,0,20,4,0,9,-12,-78,-14
10701,80,-2,9,9,22,113,23,24,207,33,80,166,1,15,9,1,21,4,-2,10,-13,-81,-13
10710,80,-6,9,9,23,113,25,27,201,37,80,100,25,18,11,0,24,7,0,15,-12,-81,-10
10720,80,-3,12,10,24,118,26,29,195,39,32,35,16,21,13,-2,25,10,-2,19,-11,-80,-10
10729,80,-3,11,11,27,119,29,29,186,41,64,2,-8,23,16,0,29,11,0,23,-8,-81,-16
10739,80,-5,11,13,28,119,32,32,179,43,80,-45,13,26,21,0,31,13,0,27,-5,-80,-17
10748,80,-5,13,13,31,119,33,34,169,42,128,-23,18,28,25,-1,35,19,3,35,-9,-79,-21
10758,80,-4,12,14,34,120,35,40,158,43,96,-5,16,32,32,-1,40,23,3,45,-13,-81,-21
10768,80,-5,12,15,39,118,38,45,146,46,64,-3,4,40,43,0,47,29,6,58,-21,-84,-20
10778,80,-6,13,14,42,113,39,50,132,47,64,9,-1,50,51,0,55,33,10,65,-19,-86,-21
10787,80,-5,14,14,50,111,40,54,120,47,96,1,13,62,55,0,70,39,14,72,-22,-87,-22
10796,80,-4,12,16,56,104,38,57,106,47,80,-6,18,74,62,-2,90,45,16,77,-18,-95,-20
8881,128,15,16,2,27,1,1,9,4,4,80,0,10,51,55,0,58,38,10,198,9,-76,-19
11107,80,-16,19,0,0,0,0,0,0,0,64,1,17,0,0,0,0,0,0,0,-2,-84,-30
11116,80,-16,16,6,36,1,2,11,4,2,64,0,16,241,131,2,598,80,216,49,-1,-86,-29
11126,80,-16,13,6,32,1,0,10,4,1,64,0,14,244,135,0,598,84,214,50,-5,-86,-26
11136,80,-18,5,5,29,1,0,8,4,2,64,-2,14,246,136,0,597,88,214,50,-4,-84,-24
11146,80,-24,-12,4,25,0,1,7,3,1,80,-1,15,248,139,-1,595,91,209,50,-8,-82,-28
11155,80,-47,-30,3,25,1,1,8,4,1,80,-5,15,250,141,-1,593,93,207,50,-12,-77,-26
11164,64,-34,-39,1,22,2,0,7,5,2,80,-5,17,252,146,0,594,100,207,52,-11,-78,-23
11174,64,-26,-62,1,23,0,-255,7,3,2,80,-1,17,255,148,-1,593,102,209,54,-12,-75,-20
11184,64,-17,-68,1,22,2,1,7,4,3,80,1,18,258,151,0,596,105,213,53,-5,-74,-21
11193,64,-4,-84,2,23,2,0,6,2,1,80,1,17,261,154,0,594,109,213,54,1,-76,-22
11203,48,13,-98,1,25,0,0,8,3,4,80,0,15,263,155,-1,595,110,214,55,10,-76,-23
11213,48,39,-89,2,25,0,0,6,4,2,80,2,16,264,157,0,592,114,215,55,17,-79,-22
11223,48,42,-92,2,25,1,2,7,3,2,80,-2,14,266,161,-2,588,116,212,59,17,-80,-23
11232,48,33,-87,2,27,0,1,11,3,2,80,-3,16,268,163,-1,584,119,209,54,21,-82,-22
11241,64,23,-83,1,24,0,0,8,3,2,80,-1,16,269,166,0,578,122,206,54,18,-87,-26
11251,80,20,-78,1,25,0,1,8,4,0,80,-3,14,267,170,1,571,125,197,56,17,-87,-24
11261,80,22,-74,0,25,1,1,8,4,2,80,-8,17,263,172,0,559,130,190,58,7,-86,-24
11271,80,22,-72,0,26,1,2,7,4,2,80,-4,14,262,177,-1,546,137,179,60,3,-91,-23
